id,category,query1,query2,label
4297,肺炎,产碱杆菌肺炎的症状有哪些,产碱杆菌肺炎是什么病？,0
4298,肺炎,产碱杆菌肺炎的症状有哪些,肺炎吃什么菜好？,0
4299,肺炎,产碱杆菌肺炎的症状有哪些,支原体肺炎有什么症状？,0
4300,肺炎,摩根菌肺炎的症状有哪些,请问摩根菌肺炎症状表现是什么？,1
4302,肺炎,摩根菌肺炎的症状有哪些,什么导致的摩根菌肺炎？,0
4303,肺炎,摩根菌肺炎的症状有哪些,什么是摩根菌肺炎？,0
4304,肺炎,摩根菌肺炎的症状有哪些,怎么治疗摩根菌肺炎？,0
4305,肺炎,布氏菌肺炎如何诊断检查,如何确诊布氏菌肺炎如何？,1
4306,肺炎,布氏菌肺炎如何诊断检查,布氏菌肺炎要怎么诊断检查？,1
4307,肺炎,布氏菌肺炎如何诊断检查,什么是布氏菌肺炎？,0
4308,肺炎,布氏菌肺炎如何诊断检查,布氏菌肺炎有哪些症状？,0
4309,肺炎,布氏菌肺炎如何诊断检查,布氏菌肺炎有怎样的治疗办法？,0
4310,肺炎,不动杆菌肺炎的症状有哪些,不动杆菌肺炎有哪些症状？,1
4311,肺炎,不动杆菌肺炎的症状有哪些,不动杆菌肺炎有什么样的症状？,1
4312,肺炎,不动杆菌肺炎的症状有哪些,新生儿肺炎感染鲍曼会有什么并发症？,0
4313,肺炎,不动杆菌肺炎的症状有哪些,肺部感染鲍曼不动杆菌会怎么样？,0
4314,肺炎,不动杆菌肺炎的症状有哪些,什么是不动杆菌肺炎？,0
4315,肺炎,铜绿假单胞菌肺炎的治疗方法有哪些,铜绿假单胞菌肺炎有什么治疗方案？,1
4317,肺炎,铜绿假单胞菌肺炎的治疗方法有哪些,铜绿假单胞菌肺炎如何用药？,0
4318,肺炎,铜绿假单胞菌肺炎的治疗方法有哪些,铜绿假单胞菌肺炎是怎么回事？,0
4319,肺炎,铜绿假单胞菌肺炎的治疗方法有哪些,请问铜绿假单胞菌肺炎症状是什么？,0
4320,肺炎,洋葱假单胞菌肺炎如何诊断检查,洋葱假单胞菌肺炎该怎么诊断检查？,1
4321,肺炎,洋葱假单胞菌肺炎如何诊断检查,如何确诊洋葱假单胞菌肺炎？,1
4322,肺炎,洋葱假单胞菌肺炎如何诊断检查,什么是洋葱假单胞菌肺炎？,0
4323,肺炎,洋葱假单胞菌肺炎如何诊断检查,洋葱假单胞菌肺炎有哪些症状？,0
4324,肺炎,洋葱假单胞菌肺炎如何诊断检查,洋葱假单胞菌肺炎该怎么治疗？,0
4325,肺炎,肺炎链球菌肺炎的病因是什么的问题？,引起肺炎链球菌肺炎的原因是什么？,1
4327,肺炎,肺炎链球菌肺炎的病因是什么的问题？,肺炎链球菌性肺炎怎么治？,0
4328,肺炎,肺炎链球菌肺炎的病因是什么的问题？,什么是肺炎链球菌肺炎？,0
4329,肺炎,肺炎链球菌肺炎的病因是什么的问题？,肺炎链球菌性肺炎怎么诊断？,0
4330,肺炎,宝宝两个月吐唾液一般肺炎有哪些症状？,宝宝两个月吐唾液一般肺炎有什么症状？,1
4331,肺炎,宝宝两个月吐唾液一般肺炎有哪些症状？,宝宝两个月吐唾液一般肺炎的症状表现是什么？,1
4332,肺炎,宝宝两个月吐唾液一般肺炎有哪些症状？,婴儿吐唾沫就是肺炎吗？,0
4333,肺炎,宝宝两个月吐唾液一般肺炎有哪些症状？,宝宝两个月吐唾液是怎么回事？,0
4334,肺炎,宝宝两个月吐唾液一般肺炎有哪些症状？,宝宝两个月吐唾液怎么办？,0
4335,肺炎,肺炎双球菌感染怎么治疗效果好？,肺炎双球菌感染怎么治疗管用？,1
4336,肺炎,肺炎双球菌感染怎么治疗效果好？,治疗肺炎双球菌感染怎样能效果好？,1
4337,肺炎,肺炎双球菌感染怎么治疗效果好？,肺炎双球菌感染是怎么回事？,0
4339,肺炎,肺炎双球菌感染怎么治疗效果好？,肺炎双球菌感染是什么原因？,0
4340,肺炎,肺炎怎么治疗怎样医法?,肺炎要如何治疗怎么个医法？,1
4342,肺炎,肺炎怎么治疗怎样医法?,肺炎有哪些症状？,0
4343,肺炎,肺炎怎么治疗怎样医法?,肺炎是什么引起来的？,0
4344,肺炎,肺炎怎么治疗怎样医法?,什么是肺炎？,0
4345,肺炎,肺炎发热高烧，好治吗？,孩子发烧得肺炎好治吗？,1
4347,肺炎,肺炎发热高烧，好治吗？,孩子咳嗽能不能引起肺炎啊？,0
4348,肺炎,肺炎发热高烧，好治吗？,孩子支气管肺炎反复发烧怎么办？,0
4350,肺炎,宝宝轻微肺炎有什么症状,宝宝轻度肺炎的症状是什么样的？,1
4351,肺炎,宝宝轻微肺炎有什么症状,婴儿轻度肺炎有哪些症状？,1
4352,肺炎,宝宝轻微肺炎有什么症状,宝宝肺炎可以吃什么药？,0
4353,肺炎,宝宝轻微肺炎有什么症状,宝宝轻微肺炎是什么引起的？,0
4354,肺炎,宝宝轻微肺炎有什么症状,宝宝轻微肺炎怎么治疗？,0
4355,感冒,宝宝流鼻涕，属于感冒吗,宝宝流鼻涕，算是感冒吗,1
4356,感冒,宝宝流鼻涕，属于感冒吗,宝宝流鼻涕，是感冒了吗,1
4357,感冒,宝宝流鼻涕，属于感冒吗,宝宝流鼻涕，吃小儿感冒颗粒可以吗,0
4358,感冒,宝宝流鼻涕，属于感冒吗,宝宝流鼻涕，不吃药注意保暖行吗,0
4359,感冒,宝宝流鼻涕，属于感冒吗,宝宝流鼻涕咳嗽怎么办,0
4361,感冒,宝宝胃肠性感冒的症状表现是什么,宝宝胃肠性感冒的症状表现有哪些,1
4362,感冒,宝宝胃肠性感冒的症状表现是什么,宝宝胃肠性感冒是细菌感染吗,0
4364,感冒,宝宝胃肠性感冒的症状表现是什么,多大的宝宝容易患胃肠性感冒,0
4365,感冒,一般感冒药吃多了会导致月经推迟吗？,经常吃感冒药会引起月经推迟吗？,1
4366,感冒,一般感冒药吃多了会导致月经推迟吗？,女孩子感冒药吃多了会不会月经推迟？,1
4368,感冒,一般感冒药吃多了会导致月经推迟吗？,一般感冒用吃抗病毒的要吗？,0
4369,感冒,一般感冒药吃多了会导致月经推迟吗？,什么情况下会导致月经推迟？,0
4370,感冒,排卵期感冒了，对怀孕有影响吗,排卵期感冒了，能怀孕吗,1
4372,感冒,排卵期感冒了，对怀孕有影响吗,排卵期感冒了，可以喝红糖生姜水吗,0
4374,感冒,排卵期感冒了，对怀孕有影响吗,排卵期感冒喝板蓝根行吗,0
4376,感冒,孕妇感冒喝姜汤红糖水行吗,怀孕3个月妈妈感冒可以喝姜汤红糖水吗,1
4377,感冒,孕妇感冒喝姜汤红糖水行吗,老人感冒喝姜汤红糖水行吗,0
4378,感冒,孕妇感冒喝姜汤红糖水行吗,宝宝感冒喝姜汤红糖水行吗,0
4379,感冒,孕妇感冒喝姜汤红糖水行吗,孩子感冒多吃水果蔬菜可以吗,0
4380,感冒,怀孕21周，感冒了怎么办？,怀孕21周，感冒了有什么办法？,1
4383,感冒,怀孕21周，感冒了怎么办？,怀孕21周，感冒了可以吃盐蒸橙子吗？,0
4384,感冒,怀孕21周，感冒了怎么办？,感冒发烧了必须化验血吗？,0
4385,感冒,宝宝流鼻涕咳嗽吃什么药,宝宝流鼻涕咳嗽需要吃什么药,1
4386,感冒,宝宝流鼻涕咳嗽吃什么药,宝宝流鼻涕咳嗽应该开些什么药,1
4387,感冒,宝宝流鼻涕咳嗽吃什么药,宝宝流鼻涕咳嗽是抵抗力弱的表现吗,0
4388,感冒,宝宝流鼻涕咳嗽吃什么药,宝宝流鼻涕咳嗽可以吃小儿氨酚黄那敏颗粒吗,0
4389,感冒,宝宝流鼻涕咳嗽吃什么药,宝宝流鼻涕可以用鼻喷剂吗,0
4391,感冒,妈妈感冒了还可以喂奶吗？,妈妈感冒了宝宝能吃奶吗？,1
4392,感冒,妈妈感冒了还可以喂奶吗？,妈妈感冒了需要和宝宝分开吗？,0
4393,感冒,妈妈感冒了还可以喂奶吗？,妈妈感冒了能传染给宝宝吗？,0
4395,感冒,请问怀孕感冒能吃药吗？,请问怀孕感冒可以吃药吗？,1
4396,感冒,请问怀孕感冒能吃药吗？,请问怀孕感冒能不能吃药？,1
4397,感冒,请问怀孕感冒能吃药吗？,请问怀孕感冒头疼能吃止痛片吗？,0
4398,感冒,请问怀孕感冒能吃药吗？,怀孕感冒了必须增加营养吗？,0
4400,感冒,请问病毒性感冒症状有哪些？,请问病毒性感冒症状有几种？,1
4401,感冒,请问病毒性感冒症状有哪些？,请问哪几个方面说明孩子是病毒性感冒？,1
4402,感冒,请问病毒性感冒症状有哪些？,病毒性感冒必须用抗病毒的药吗？,0
4403,感冒,请问病毒性感冒症状有哪些？,病毒性感冒可以喝红糖姜糖水吗？,0
4404,感冒,请问病毒性感冒症状有哪些？,鼻塞流鼻涕是病毒性感冒症状吗？,0
4405,感冒,擤鼻涕把耳朵堵了怎么办,孩子擤鼻涕耳朵被堵了怎么办,1
4406,感冒,擤鼻涕把耳朵堵了怎么办,怎样处理擤鼻涕堵了耳朵,1
4407,感冒,擤鼻涕把耳朵堵了怎么办,受凉会不会引起擤鼻涕把耳朵堵了呢,0
4409,感冒,擤鼻涕把耳朵堵了怎么办,打喷嚏把耳朵堵了药物能治吗,0
4410,感冒,擤鼻涕把耳朵堵了怎么办,我感冒了然后擤了鼻涕耳朵，感觉有点堵，怎么办？,1
4412,感冒,擤鼻涕把耳朵堵了怎么办,耳朵堵了可以吃什么药？,0
4413,感冒,擤鼻涕把耳朵堵了怎么办,耳朵堵了会聋吗？,0
4414,感冒,擤鼻涕把耳朵堵了怎么办,耳朵堵会引起什么疾病？,0
4416,感冒,擤鼻涕把耳朵堵了怎么办,擤鼻涕把耳朵堵了怎么解决,1
4417,感冒,擤鼻涕把耳朵堵了怎么办,擤鼻涕把耳朵堵了用去医院吗,0
4419,感冒,擤鼻涕把耳朵堵了怎么办,应该采用什么姿势擤鼻涕,0
4420,感冒,五十天宝宝突然吐奶严重，是不是感冒了,两个月的孩子突然吐奶很厉害，是不是感冒了,1
4422,感冒,五十天宝宝突然吐奶严重，是不是感冒了,五十天宝宝突然吐奶严重需要做手术吗,0
4425,感冒,孕妇能喝姜汤红糖水吗感冒了,感冒了孕妇能喝姜汤红糖水吗,1
4427,感冒,孕妇能喝姜汤红糖水吗感冒了,怀孕3个月妈妈能喝姜汤红糖水吗,0
4428,感冒,孕妇能喝姜汤红糖水吗感冒了,喝姜汤红糖水预防感冒吗,0
4429,感冒,孕妇能喝姜汤红糖水吗感冒了,怀孕10周的妈妈发烧了喝葱姜水胎儿有影响吗,0
4433,感冒,孕妇能喝姜汤红糖水吗感冒了,孕妇嗓子疼可以适量喝红糖姜水吗,0
4434,感冒,孕妇能喝姜汤红糖水吗感冒了,孕妇感冒不能吃什么药,0
4435,感冒,婴儿流鼻涕流眼泪是什么感冒,哪种感冒能引起婴儿流鼻涕流眼泪,1
4436,感冒,婴儿流鼻涕流眼泪是什么感冒,婴儿流鼻涕流眼泪是风寒感冒吗,1
4437,感冒,婴儿流鼻涕流眼泪是什么感冒,婴儿流鼻涕流眼泪是鼻炎吗,0
4439,感冒,婴儿流鼻涕流眼泪是什么感冒,婴儿流眼泪和泪腺有关吗,0
4440,感冒,怀孕感冒能吃阿莫西林吗,怀孕感冒可以吃阿莫西林吗,1
4441,感冒,怀孕感冒能吃阿莫西林吗,怀孕感冒吃阿莫西林有影响吗,1
4442,感冒,怀孕感冒能吃阿莫西林吗,怀孕感冒吃哪些药会影响胎儿,0
4443,感冒,怀孕感冒能吃阿莫西林吗,怀孕感冒能服用莲花清瘟胶囊吗,0
4445,感冒,怀孕了。但感冒了怎么办？,怀孕期间感冒怎么办？,1
4446,感冒,怀孕了。但感冒了怎么办？,孕妇感冒了怎么办？,1
4447,感冒,怀孕了。但感冒了怎么办？,怀孕期间发烧了对胎儿有影响没有？,0
4448,感冒,怀孕了。但感冒了怎么办？,怀孕的妈妈在怀孕期间需要注意什么,0
4450,感冒,怀孕期间吃了感冒药有没有影响?,怀孕期间吃了感冒药有影响没有?,1
4451,感冒,怀孕期间吃了感冒药有没有影响?,怀孕期间吃了感冒药对胎儿有没有影响?,1
4452,感冒,怀孕期间吃了感冒药有没有影响?,怀孕期间发烧了可以吃那种药？,0
4453,感冒,怀孕期间吃了感冒药有没有影响?,怀孕期间需要补钙吗,0
4454,感冒,怀孕期间吃了感冒药有没有影响?,怀孕期间孕妈妈必须补充叶酸吗,0
4455,感冒,感冒了，能不能给宝宝喂奶,妈妈感冒了能给宝宝喂奶吗,1
4458,感冒,感冒了，能不能给宝宝喂奶,宝宝感冒了牛奶能喝不能,0
4459,感冒,感冒了，能不能给宝宝喂奶,宝宝感冒了可以喝板蓝根吗,0
4460,感冒,来月经感冒了能吃感冒药吗,月经期间可以吃感冒药吗,1
4461,感冒,来月经感冒了能吃感冒药吗,来月经的时候不小心感冒，吃感冒药行吗,1
4463,感冒,来月经感冒了能吃感冒药吗,来月经感冒了喝红糖姜汤水可以吗,0
4465,感冒,吃感冒药后多久可以怀孕？,吃感冒药后多长时间可以怀孕？,1
4467,感冒,吃感冒药后多久可以怀孕？,备孕期间需要注意什么,0
4468,感冒,吃感冒药后多久可以怀孕？,备孕期间需要服用叶酸片吗,0
4469,感冒,吃感冒药后多久可以怀孕？,怀孕的妈妈感冒了还用补充钙吗,0
4471,感冒,吃感冒药后多久可以怀孕？,吃感冒药后多久不可以怀孕？,1
4472,感冒,吃感冒药后多久可以怀孕？,吃感冒药后怀孕有影响吗？,0
4474,感冒,吃感冒药后多久可以怀孕？,吃感冒药后一月内可以怀孕？,0
4476,感冒,月子里感冒流鼻涕怎么办,月子里感冒流鼻涕能用什么药,1
4477,感冒,月子里感冒流鼻涕怎么办,月子里感冒流鼻涕喝葱姜水管用吗,0
4478,感冒,月子里感冒流鼻涕怎么办,月子里感冒流鼻涕需要服用消炎药吗,0
4479,感冒,月子里感冒流鼻涕怎么办,月子里感冒流鼻涕能用中药吗,0
4485,感冒,我好像感冒了，鼻子流水不留鼻涕怎么办,我好像感冒了，鼻子流水不留鼻涕怎样治,1
4488,感冒,我好像感冒了，鼻子流水不留鼻涕怎么办,感冒了不留鼻涕有点咳嗽能不能用阿莫西林,0
4489,感冒,我好像感冒了，鼻子流水不留鼻涕怎么办,感冒了，鼻子流水吃感冒灵管用吗,0
4490,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物的影响有哪些,1
4491,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物对身体有影响吗,1
4493,感冒,月经期间吃感冒药物的影响是什么啊,月经期间不能吃哪些东西,0
4495,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物的影响有哪些,1
4496,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物对身体有哪些影响,1
4497,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物会引起肚子疼吗,0
4498,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物会不会影响月经推迟,0
4499,感冒,月经期间吃感冒药物的影响是什么啊,月经期间吃感冒药物会引起月经不调吗,0
4500,感冒,我经常感冒是怎么回事？,我经常感冒是为什么？,1
4501,感冒,我经常感冒是怎么回事？,我经常感冒是什么原因？,1
4502,感冒,我经常感冒是怎么回事？,我经常感冒是缺乏锻炼吗,0
4503,感冒,我经常感冒是怎么回事？,我经常感冒需要增加营养吗,0
4504,感冒,我经常感冒是怎么回事？,我经常感冒打流感疫苗可以吗,0
4506,感冒,我经常感冒是怎么回事？,我经常感冒是什么原因？,1
4507,感冒,我经常感冒是怎么回事？,我经常感冒是不是体质弱？,0
4509,感冒,我经常感冒是怎么回事？,我经常感冒可以长期服用感冒药吗？,0
4510,感冒,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是感冒怎样治？,1
4512,感冒,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是发烧是抵抗力差吗？,0
4513,感冒,不到5岁小孩老是感冒怎么办？,流感疫苗预防5岁小孩的感冒吗？,0
4514,感冒,不到5岁小孩老是感冒怎么办？,5岁的孩子能吃保健品吗,0
4515,感冒,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是感冒怎样治？,1
4516,感冒,不到5岁小孩老是感冒怎么办？,如何预防不到5岁小孩老是感冒？,1
4518,感冒,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是感冒可以打流感疫苗吗？,0
4519,感冒,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是感冒能补充VC吗？,0
4520,感冒,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是感冒怎么治？,1
4521,感冒,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是感冒采取什么办法？,1
4522,感冒,不到5岁小孩老是感冒怎么办？,小孩老是感冒是遗传吗,0
4523,感冒,不到5岁小孩老是感冒怎么办？,小孩老是感冒可以打预防针吗,0
4524,感冒,不到5岁小孩老是感冒怎么办？,小孩感冒流鼻涕能吃感冒灵吗,0
4525,感冒,感冒打预防针有什么影响,感冒打预防针有什么危害吗,1
4526,感冒,感冒打预防针有什么影响,感冒打预防针有什么好处,1
4528,感冒,感冒打预防针有什么影响,怀孕的妈妈感冒可以打预防针吗,0
4529,感冒,感冒打预防针有什么影响,发烧打退烧针对1岁对孩子有什么影响,0
4530,感冒,感冒打预防针有什么影响,感冒打预防针有什么作用,1
4531,感冒,感冒打预防针有什么影响,感冒打预防针预防什么,1
4532,感冒,感冒打预防针有什么影响,感冒打预防针对身体有什么影响,0
4533,感冒,感冒打预防针有什么影响,感冒打预防针后 应注意什么,0
4534,感冒,感冒打预防针有什么影响,感冒打预防针能洗澡吗,0
4535,感冒,感冒打预防针有什么影响,感冒打预防针有什么危害,1
4536,感冒,感冒打预防针有什么影响,感冒打预防针有副作用吗,1
4537,感冒,感冒打预防针有什么影响,感冒初期可以打预防针吗,0
4538,感冒,感冒打预防针有什么影响,打预防针后感冒了能服药吗,0
4539,感冒,感冒打预防针有什么影响,打过预防针需要注意哪些方面,0
4540,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕如何是好？,1
4541,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕应该采取什么办法？,1
4542,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕是流感的症状吗,0
4543,感冒,鼻塞打喷嚏流鼻涕怎么办好？,宝宝鼻塞打喷嚏流鼻涕是什么病？,0
4544,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕是鼻炎吗？,0
4546,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕怎么样 好？,1
4549,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕能吃抗菌素吗？,0
4550,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻子不通气打喷嚏流鼻涕该怎么办？,1
4551,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕怎么治？,1
4552,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕是细菌性感冒吗,0
4553,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕用输液吗,0
4554,感冒,鼻塞打喷嚏流鼻涕怎么办好？,鼻塞打喷嚏流鼻涕是风寒感冒吗,0
4555,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒能吃什么药？,1
4556,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒吃什么药好呢？,1
4557,感冒,哺乳期感冒吃什么药能好？,哺乳期的妈妈感冒可以喝清热解毒口服液？,0
4558,感冒,哺乳期感冒吃什么药能好？,哺乳期的宝宝感冒能喝荆防颗粒吗？,0
4559,感冒,哺乳期感冒吃什么药能好？,哺乳期的妈妈感冒需要和宝宝分开吗？,0
4560,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒可以吃什么药疗效好,1
4561,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒的小妙招有什么,1
4562,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒能吃中药吗,0
4563,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒吃什么药不影响哺乳,0
4565,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒能吃什么药？,1
4566,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒吃什么药好呢？,1
4567,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒能吃连花清瘟胶囊吗？,0
4568,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒对孩子有影响吗？,0
4569,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒用不用服药？,0
4570,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒可以吃什么药？,1
4573,感冒,哺乳期感冒吃什么药能好？,哺乳期宝宝感冒怎样治疗？,0
4574,感冒,哺乳期感冒吃什么药能好？,哺乳期妈妈感冒用和宝宝分开吗？,0
4575,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒能吃什么药？,1
4576,感冒,哺乳期感冒吃什么药能好？,哺乳期感冒吃什么药效果好？,1
4577,感冒,哺乳期感冒吃什么药能好？,哺乳期妈妈感冒需要服用抗生素吗,0
4578,感冒,哺乳期感冒吃什么药能好？,哺乳期母亲感冒，宝宝需要暂停喂奶吗？,0
4580,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕可以吃什么药？,1
4582,感冒,感冒流鼻涕吃什么药好？,1岁的宝宝感冒流鼻涕可不可以喝酸奶,0
4583,感冒,感冒流鼻涕吃什么药好？,怀孕的妈妈感冒流鼻涕可以喝中成药吗？,0
4584,感冒,感冒流鼻涕吃什么药好？,流鼻涕的孩子是不是上呼吸道感染？,0
4585,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕能吃什么药？,1
4586,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕可以吃什么药？,1
4587,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕是否需要化验血？,0
4589,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕的孩子应注意哪些？,0
4590,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕吃什么药效果显著呢？,1
4591,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕吃什么药效果好？,1
4592,感冒,感冒流鼻涕吃什么药好？,感冒流鼻涕是鼻炎吗,0
4593,感冒,感冒流鼻涕吃什么药好？,婴幼儿感冒流鼻涕可以用鼻贴吗,0
4594,感冒,感冒流鼻涕吃什么药好？,婴儿感冒流鼻涕需要打流感疫苗吗？,0
4595,感冒,一来月经就感冒是怎么回事,一来月经就感冒怎么办,1
4596,感冒,一来月经就感冒是怎么回事,一来月经就感冒是什么原因,1
4598,感冒,一来月经就感冒是怎么回事,一来月经就打好能打预防针吗,0
4599,感冒,一来月经就感冒是怎么回事,一来月经就发烧是病毒感染吗,0
4600,感冒,一来月经就感冒是怎么回事,为啥一来月经就感冒,1
4601,感冒,一来月经就感冒是怎么回事,一来月经就感冒是因为什么,1
4602,感冒,一来月经就感冒是怎么回事,一来月经就感冒应该注意什么,0
4603,感冒,一来月经就感冒是怎么回事,一来月经就感冒可以服用什么药吗,0
4606,感冒,一来月经就感冒是怎么回事,一来月经就感冒是咋回事,1
4608,感冒,一来月经就感冒是怎么回事,多补充维生素可以预防感冒吗,0
4609,感冒,一来月经就感冒是怎么回事,一来月经就感冒可以服用玉屏风口服液吗,0
4610,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危害,1
4611,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危险吗,1
4612,感冒,吃感冒药后喝酒会有什么后果,吃退烧药后能不能喝酒,0
4613,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会引起心脏病吗,0
4614,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后多长时间可以喝酒？,0
4615,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒的后果会怎样,1
4616,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒后果严重吗,1
4617,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后是不能喝酒的对吗,0
4618,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会对胃肠道造成损伤吗,0
4619,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后多长时间可以喝酒,0
4620,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么严重性,1
4621,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会有什么危害,1
4622,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后喝酒会引起心脏病吗,0
4623,感冒,吃感冒药后喝酒会有什么后果,吃了消炎药还能喝酒吗,0
4624,感冒,吃感冒药后喝酒会有什么后果,吃感冒药后可以服用保健品吗,0
4625,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大需要怎么治,1
4626,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大有什么方法,1
4627,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大是什么病,0
4629,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期的妈妈腹股沟淋巴结肿大是妇科病吗,0
4631,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大有什么办法,1
4632,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大该怎样处理,0
4634,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大挂什么科,0
4636,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大有什么办法,1
4637,感冒,哺乳期腹股沟淋巴结肿大怎么办,腹股沟淋巴结肿大是淋巴结炎吗,0
4638,感冒,哺乳期腹股沟淋巴结肿大怎么办,哺乳期腹股沟淋巴结肿大能输甲硝唑吗,0
4640,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐需要采取什么措施？,1
4641,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐有什么好的办法？,1
4642,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐是扁桃体发炎了吗？,0
4643,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐是不是受凉了？,0
4644,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐可以吃健胃消食片吗？,0
4645,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，要怎么办？,1
4646,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，怎么办好呢？,1
4647,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，是消化系统问题吗,0
4648,感冒,宝宝吃过东西就吐，怎么办？,宝宝感冒了吃过东西就吐怎么办,0
4649,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐用吃药吗,0
4650,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，怎么治？,1
4651,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐，有什么办法？,1
4653,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐肠胃性感冒吗,0
4654,感冒,宝宝吃过东西就吐，怎么办？,宝宝吃过东西就吐能吃消食片吗,0
4657,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕是上火了吗,0
4658,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕需要用抗生素吗,0
4659,感冒,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕能喝双黄连口服液吗,0
