id,query1,query2,label
1709,感冒打防疫针有什么危害吗,感冒打防疫针会有什么妨碍,1
1710,怀孕期间感冒对胎儿有何影响？,怀孕感冒对胎儿有什么影响？,1
1711,怀孕期间感冒对胎儿有何影响？,怀孕期间感冒对胎儿影响都有什么,1
1712,怀孕感冒对胎儿有什么影响？,怀孕期间感冒对胎儿影响都有什么,1
1713,怀孕感冒对胎儿有什么影响？,怀孕期间感冒了，对胎儿都有什么影响,1
1714,怀孕期间感冒对胎儿影响都有什么,怀孕期间感冒了，对胎儿都有什么影响,1
1715,宝宝感冒流鼻涕打喷嚏怎么办好？,宝宝打喷嚏流鼻涕该做什么？,1
1716,宝宝感冒流鼻涕打喷嚏怎么办好？,宝宝打喷嚏流鼻涕如何是好,1
1717,宝宝打喷嚏流鼻涕该做什么？,宝宝打喷嚏流鼻涕如何是好,1
1718,宝宝打喷嚏流鼻涕该做什么？,打喷嚏流鼻涕的宝宝应该怎么办,1
1719,宝宝打喷嚏流鼻涕如何是好,打喷嚏流鼻涕的宝宝应该怎么办,1
1720,宝宝打喷嚏流鼻涕吃什么药见效快？,宝宝打喷嚏流鼻涕最适合吃什么药？,1
1721,宝宝打喷嚏流鼻涕吃什么药见效快？,宝宝打喷嚏流鼻涕吃什么药效果好,1
1722,宝宝打喷嚏流鼻涕最适合吃什么药？,宝宝打喷嚏流鼻涕吃什么药效果好,1
1723,宝宝打喷嚏流鼻涕最适合吃什么药？,吃什么药能让宝宝打喷嚏流鼻涕快点好,1
1724,宝宝打喷嚏流鼻涕吃什么药效果好,吃什么药能让宝宝打喷嚏流鼻涕快点好,1
1725,感冒怎么办？吃什么药会好的快一点？,感冒用什么方法能好得快？,1
1726,感冒怎么办？吃什么药会好的快一点？,感冒了有什么办法能好的快一些呢,1
1727,感冒用什么方法能好得快？,感冒了有什么办法能好的快一些呢,1
1728,感冒用什么方法能好得快？,有什么方法能让感冒好的快一些呢,1
1729,感冒了有什么办法能好的快一些呢,有什么方法能让感冒好的快一些呢,1
1730,感冒导致心跳加速吗?,感冒引起心跳加速吗?,1
1731,小孩子一直打喷嚏是感冒了吗？,小孩子一直打喷嚏是感冒的前兆吗？,1
1732,小孩子一直打喷嚏是感冒了吗？,小孩子一直打喷嚏会不会感冒了,1
1733,小孩子一直打喷嚏是感冒的前兆吗？,小孩子一直打喷嚏会不会感冒了,1
1734,小孩子一直打喷嚏是感冒的前兆吗？,小孩子一直打喷嚏是感冒了吗,1
1735,小孩子一直打喷嚏会不会感冒了,小孩子一直打喷嚏是感冒了吗,1
1736,有孕妇能吃的感冒药？,什么样的感冒药孕妇可以吃？,1
1737,有孕妇能吃的感冒药？,什么牌子的感冒药是孕妇可以吃的,1
1738,什么样的感冒药孕妇可以吃？,什么牌子的感冒药是孕妇可以吃的,1
1739,什么样的感冒药孕妇可以吃？,孕妇可以吃什么牌子的感冒药,1
1740,什么牌子的感冒药是孕妇可以吃的,孕妇可以吃什么牌子的感冒药,1
1741,感冒了脸浮肿是什么情况？,感冒了脸浮肿这是怎么了？,1
1742,感冒了脸浮肿是什么情况？,感冒了脸浮肿是什么原因,1
1743,感冒了脸浮肿这是怎么了？,感冒了脸浮肿是什么原因,1
1744,感冒了脸浮肿这是怎么了？,感冒了脸浮肿是为什么,1
1745,感冒了脸浮肿是什么原因,感冒了脸浮肿是为什么,1
1746,请问刚怀孕时就感冒对胎儿有无影响？,刚怀孕感冒对胎儿有什么伤害？,1
1747,请问刚怀孕时就感冒对胎儿有无影响？,怀孕初期感冒了对胎儿有影响吗,1
1748,刚怀孕感冒对胎儿有什么伤害？,怀孕初期感冒了对胎儿有影响吗,1
1749,刚怀孕感冒对胎儿有什么伤害？,刚怀孕感冒对胎儿有没有什么影响,1
1750,怀孕初期感冒了对胎儿有影响吗,刚怀孕感冒对胎儿有没有什么影响,1
1751,因感冒导致声音沙哑怎么办好？,感冒引起声音沙哑该怎么治疗？,1
1752,因感冒导致声音沙哑怎么办好？,因为感冒声音沙哑如何是好,1
1753,感冒引起声音沙哑该怎么治疗？,因为感冒声音沙哑如何是好,1
1754,感冒引起声音沙哑该怎么治疗？,感冒之后嗓子沙哑怎么治疗,1
1755,因为感冒声音沙哑如何是好,感冒之后嗓子沙哑怎么治疗,1
1756,肺力咳合剂主要适用于什么人群?,什么样的人可以喝肺力咳合剂？,1
1757,肺力咳合剂主要适用于什么人群?,肺力咳合剂（健兴）什么样的人群可以服用,1
1758,什么样的人可以喝肺力咳合剂？,肺力咳合剂（健兴）什么样的人群可以服用,1
1759,什么样的人可以喝肺力咳合剂？,什么样的人群可以服用肺力咳合剂（健兴）,1
1760,肺力咳合剂（健兴）什么样的人群可以服用,什么样的人群可以服用肺力咳合剂（健兴）,1
1761,一直流清鼻涕打喷嚏吃什么药效果好？,"一直打喷嚏流清鼻涕,需要配点什么药吃？",1
1762,一直流清鼻涕打喷嚏吃什么药效果好？,一直流清水鼻涕打喷嚏吃什么药效果好,1
1763,"一直打喷嚏流清鼻涕,需要配点什么药吃？",一直流清水鼻涕打喷嚏吃什么药效果好,1
1764,"一直打喷嚏流清鼻涕,需要配点什么药吃？",什么药治疗一直流清水鼻涕打喷嚏,1
1765,一直流清水鼻涕打喷嚏吃什么药效果好,什么药治疗一直流清水鼻涕打喷嚏,1
1766,擤鼻涕的时候感觉耳朵里面出气似的怎么了？,擤鼻涕的时候感觉耳朵里面出气似的是怎么回事？,1
1767,四岁小孩感冒头疼感冒发烧怎么治疗？,小孩感冒头疼感冒发烧如何处理？,1
1768,四岁小孩感冒头疼感冒发烧怎么治疗？,四岁小孩感冒头疼应该怎么办,1
1769,小孩感冒头疼感冒发烧如何处理？,四岁小孩感冒头疼应该怎么办,1
1770,小孩感冒头疼感冒发烧如何处理？,四岁小孩感冒头疼如何是好,1
1771,四岁小孩感冒头疼应该怎么办,四岁小孩感冒头疼如何是好,1
1772,感冒一直没好怎么办啊？,感冒一直不见好该咋处理？,1
1773,感冒喉咙痛吃感冒胶囊有效果吗？,感冒喉咙痛是否能吃感冒胶囊？,1
1774,感冒喉咙痛吃感冒胶囊有效果吗？,我这几天感冒喉咙痛吃感冒胶囊可以吗,1
1775,感冒喉咙痛是否能吃感冒胶囊？,我这几天感冒喉咙痛吃感冒胶囊可以吗,1
1776,感冒喉咙痛是否能吃感冒胶囊？,感冒喉咙痛吃感冒胶囊有用吗,1
1777,我这几天感冒喉咙痛吃感冒胶囊可以吗,感冒喉咙痛吃感冒胶囊有用吗,1
1778,哺乳期妈妈感冒了，可以吃速效伤风胶囊吗？,哺乳期妇女感冒能吃速效伤风胶囊吗？,1
1779,孩子感冒能否打疫苗？,孩子感冒了可以打预防针吗？,1
1780,孩子感冒了，一天要给药几次？,孩子感冒的话，一天需要吃几次药？,1
1781,怀孕期间感冒吃板蓝根是否可以？,怀孕感冒能喝板蓝根板蓝根颗粒吗？,1
1782,布洛芬混悬液吃多了该怎么做？,布洛芬混悬液吃多了如何让处理？,1
1783,怀孕四个月感冒了可以吃药吗？,怀孕四个月感冒了能否吃药？,1
1784,在怀孕期间感冒了，嗓子痛怎么办？,孕妇感冒咽喉肿痛怎么办？,1
1785,为什么喝菊花枸杞茶会引起感冒？,喝菊花枸杞茶引起感冒是什么情况？,1
1786,哺乳期感冒能打点滴吗？,哺乳期感冒可以去吊点滴吗？,1
1787,儿童肠胃感冒该怎么办症状是什么？,儿童肠胃感冒怎么做有什么症状？,1
1788,孕妇感冒对胎儿有影响吗？,孕妇感冒会影响胎儿吗？,1
1789,月经期间可以服用氨咖黄敏胶囊吗？,月经期间能否服用氨咖黄敏胶囊感冒药？,1
1790,病毒性感冒症状有什么？,病毒性感冒有什么症状表现？,1
1791,孕妇能服用蒲地蓝消炎片吗？,蒲地蓝消炎片可以给孕妇吃吗？,1
1792,肠胃感冒有什么症状？,肠胃感冒症状表现为什么？,1
1793,宝宝老是流鼻涕怎么办？,宝宝一直流鼻涕该怎么做？,1
1794,感冒咽喉肿痛吃什么药见效快？,感冒咽喉肿痛吃什么药管用？,1
1795,治感冒最有效的药是什么？,哪种药治感冒最管用？,1
1796,感冒肺部感染有必要打点滴吗？,感冒肺部感染可以打点滴吗？,1
1797,宝宝有点打喷嚏流鼻涕还可以打疫苗吗？,宝宝有点打喷嚏流鼻涕能否打预防针？,1
1798,哺乳期感冒可以服用阿莫西林吗？,哺乳期感冒是否能吃阿莫西林？,1
1799,感冒后流鼻涕嗓子痒咳嗽该怎么办？,感冒后流鼻涕嗓子痒咳嗽如何处理？,1
1800,四个月婴儿感冒流鼻涕如何是好？,四个月婴儿感冒流鼻涕该怎么做？,1
1801,刚出生十多天的宝宝鼻塞流鼻涕该怎么做？,刚出生十多天的宝宝鼻塞流鼻涕如何处理？,1
1802,天大托恩布洛芬混悬液用量多少合适？,天大托恩布洛芬混悬液标准用量是多少？,1
1803,感冒造成耳朵疼该怎么办？,感冒引发耳朵疼该怎么做？,1
1804,请问八个月的宝宝老是流鼻涕怎么办？,八个月宝宝老是流鼻涕该怎么处理？,1
1805,感冒后喉咙有痰如何处理？,感冒后喉咙有痰该做什么？,1
1806,感冒并发腰痛、全身刺痛这是怎么啦？,感冒并发腰痛、全身刺痛什么情况？,1
1807,总是流黄鼻涕怎么回事？,流黄色鼻涕是什么问题？,1
1808,孕妇能否服用复方甘草口服溶液吗？,复方甘草口服溶液适宜孕妇喝吗？,1
1809,感冒造成听力下降怎么办？,感冒引起耳朵听力下降，怎么处理？,1
1810,小孩感冒流鼻涕适宜吃什么水果？,小孩感冒流鼻涕能吃那些水果？,1
1811,鼻子被鼻涕堵住了，怎么处理？,鼻涕堵住了鼻子，鼻子不通怎么办才好？,1
1812,怀孕八个月感冒了应该咋办？,怀孕感冒了如何处理呀？,1
1813,感冒了流鼻涕和流眼泪该怎么做才好？,感冒又流鼻涕又流眼泪怎么办呀？,1
1814,请问怎么区分热感冒和冷感冒呢？,宝宝感冒了怎样分辨冷感还是热感？,1
1815,早产儿感冒了要怎么治,早产儿感冒有什么办法,1
1816,哺乳期感冒了可以吃感冒药吗,哺乳期感冒了有什么办法,1
1817,哺乳期感冒了可以吃感冒药吗,哺乳期感冒了可不可以吃感冒药？,1
1818,哺乳期感冒了有什么办法,哺乳期感冒了可不可以吃感冒药？,1
1819,哺乳期感冒了有什么办法,哺乳期感冒了吃感冒药合适吗？,1
1820,哺乳期感冒了可不可以吃感冒药？,哺乳期感冒了吃感冒药合适吗？,1
1821,怀孕四个月孕妇可不可以闻风油精,怀孕四个月孕妇能闻风油精吗,1
1822,怀孕四个月孕妇可不可以闻风油精,怀孕四个月孕妇可以闻风油精的味道吗？,1
1823,怀孕四个月孕妇能闻风油精吗,怀孕四个月孕妇可以闻风油精的味道吗？,1
1824,怀孕四个月孕妇能闻风油精吗,怀孕四个月孕妇能闻风油精吗？,1
1825,怀孕四个月孕妇可以闻风油精的味道吗？,怀孕四个月孕妇能闻风油精吗？,1
1826,孩子经常流黄鼻涕能吃药吗？,孩子经常流黄鼻涕需要吃什么药？,1
1827,孩子经常流黄鼻涕能吃药吗？,孩子经常流黄鼻涕适宜吃什么药？,1
1828,孩子经常流黄鼻涕需要吃什么药？,孩子经常流黄鼻涕适宜吃什么药？,1
1829,孩子经常流黄鼻涕需要吃什么药？,孩子经常流黄鼻涕可以服用哪些药？,1
1830,孩子经常流黄鼻涕适宜吃什么药？,孩子经常流黄鼻涕可以服用哪些药？,1
1831,最好的办法是什么可以预防感冒,预防感冒的办法是什么,1
1832,最好的办法是什么可以预防感冒,请问有什么好的办法可以预防感冒的发生？,1
1833,预防感冒的办法是什么,请问有什么好的办法可以预防感冒的发生？,1
1834,预防感冒的办法是什么,怎么能有效预防感冒？,1
1835,请问有什么好的办法可以预防感冒的发生？,怎么能有效预防感冒？,1
1836,来月经是否可以吃感冒药,来例假时感冒药能吃吗,1
1837,来月经是否可以吃感冒药,来月经时能否吃感冒药？,1
1838,来例假时感冒药能吃吗,来月经时能否吃感冒药？,1
1839,来例假时感冒药能吃吗,来例假时吃感冒药可行吗？,1
1840,来月经时能否吃感冒药？,来例假时吃感冒药可行吗？,1
1841,不吃药多喝水感冒能好吗,感冒不吃药多久能好,1
1842,一个月的宝宝感冒了怎么办呀,刚刚满月的婴儿感冒有什么好的办法,1
1843,一个月的宝宝感冒了怎么办呀,刚满月婴儿感冒，怎么治疗？,1
1844,刚刚满月的婴儿感冒有什么好的办法,刚满月婴儿感冒，怎么治疗？,1
1845,刚刚满月的婴儿感冒有什么好的办法,刚刚满月的婴儿感冒该怎么处理？,1
1846,刚满月婴儿感冒，怎么治疗？,刚刚满月的婴儿感冒该怎么处理？,1
1847,怀孕快三个月了感冒了怎么办才好,怀孕快三个月了感冒了有什么办法,1
1848,怀孕快三个月了感冒了怎么办才好,怀孕三个月了怎么样治感冒？,1
1849,怀孕快三个月了感冒了有什么办法,怀孕三个月了怎么样治感冒？,1
1850,怀孕快三个月了感冒了有什么办法,怀孕快三个月了感冒了如何是好？,1
1851,怀孕三个月了怎么样治感冒？,怀孕快三个月了感冒了如何是好？,1
1852,孕妇吃感冒药期间怀孕了，有什么影响,吃感冒药期间怀孕是不是有影响,1
1853,孕妇吃感冒药期间怀孕了，有什么影响,吃了感冒药怀孕了影响胎儿吗？,1
1854,吃感冒药期间怀孕是不是有影响,吃了感冒药怀孕了影响胎儿吗？,1
1855,吃感冒药期间怀孕是不是有影响,怀孕吃感冒药有没有影响？,1
1856,吃了感冒药怀孕了影响胎儿吗？,怀孕吃感冒药有没有影响？,1
1857,打喷嚏流清涕是那种类型的感冒,打喷嚏流清涕是哪一种感冒,1
1858,哺乳期感冒了宝宝还能不能吃奶,哺乳期感冒了喂奶对宝宝有影响吗,1
1859,哺乳期吃了感冒药要过多久才能喂奶,哺乳期吃了感冒药什么时候可以喂奶,1
1860,哺乳期吃了感冒药要过多久才能喂奶,哺乳期吃过感冒药多长时间可以喂奶？,1
1861,哺乳期吃了感冒药什么时候可以喂奶,哺乳期吃过感冒药多长时间可以喂奶？,1
1862,哺乳期吃了感冒药什么时候可以喂奶,哺乳期吃感冒药多久能喂奶？,1
1863,哺乳期吃过感冒药多长时间可以喂奶？,哺乳期吃感冒药多久能喂奶？,1
1864,感冒以后吃了几天药没有效果怎么回事,感冒以后吃了几天药没有效果该怎么办才好,1
1865,九个月宝宝感冒打喷嚏流鼻涕吃什药效果好,九个月孩子打喷嚏流鼻涕推荐吃什么药,1
1866,妈妈感冒了喂母乳有什么影响吗,妈妈感冒了可以继续喂母乳给宝宝吗,1
1867,每天早上打喷嚏流鼻涕该怎么办,为什么每天早上都打喷嚏流鼻涕,1
1868,孕妇有轻微感冒症状怎么办才好,孕妇有轻微感冒有什么办法,1
1869,宝宝老是流清鼻涕怎么回事,孩子总是流清鼻涕怎么才好,1
1870,怀孕2个月感冒了有什么办法,怀孕2个月感冒了该咋办,1
1871,感冒了检查血常规有什么影响吗,感冒了检查血常规会不会有影响,1
1872,小孩感冒好后吃什么增强免疫力,吃什么能让小孩感冒后补充营养,1
1873,七个月大的宝宝流鼻涕怎么办才好,七个月大的宝宝流鼻涕有什么办法,1
1874,七个月大的宝宝流鼻涕怎么办才好,七个月大的宝宝流鼻涕该如何是好？,1
1875,七个月大的宝宝流鼻涕有什么办法,七个月大的宝宝流鼻涕该如何是好？,1
1876,七个月大的宝宝流鼻涕有什么办法,七个月大的宝宝流鼻涕该怎么做？,1
1877,七个月大的宝宝流鼻涕该如何是好？,七个月大的宝宝流鼻涕该怎么做？,1
1878,孕妇感冒能吃什么感冒药,孕妇感冒吃哪种感冒药效果好,1
1879,宝宝打喷嚏流脓鼻涕怎么治疗,宝宝刚满月老是打喷嚏流脓鼻涕怎么办才好,1
1880,宝宝打喷嚏流脓鼻涕怎么治疗,一月龄婴儿打喷嚏流浓鼻涕怎么治疗好？,1
1881,宝宝刚满月老是打喷嚏流脓鼻涕怎么办才好,一月龄婴儿打喷嚏流浓鼻涕怎么治疗好？,1
1882,宝宝刚满月老是打喷嚏流脓鼻涕怎么办才好,一月龄婴儿打喷嚏流浓鼻涕该如何是好？,1
1883,一月龄婴儿打喷嚏流浓鼻涕怎么治疗好？,一月龄婴儿打喷嚏流浓鼻涕该如何是好？,1
1884,小孩感冒吃什么效果好,小孩感冒最快的办法吃什么好的快,1
1885,感冒鼻塞流鼻涕打喷嚏该怎么治疗,感冒引起的鼻塞流鼻涕打喷嚏有什么办法,1
1886,宝宝流鼻涕变成鼻塞怎么治疗,宝宝流鼻涕变成鼻塞怎么办才好,1
1887,孕妇感冒好长时间也没痊愈，怎么回事,我是孕妇，好长时间感冒也不好是什么原因,1
1888,感冒药和退烧药一起吃可以吗,感冒药和退烧药一起服用行不行,1
1889,一直流鼻涕怎么做才好,总是流鼻涕应该怎么办,1
1890,5岁小孩感冒流鼻涕咳嗽应该吃什么药才好,有没有什么药能把5岁小孩流鼻涕咳嗽治好,1
1891,感冒了为什么流黄鼻涕,感冒流黄鼻涕是什么原因,1
1892,感冒引起的头痛轻微咳嗽痰也是黄色的是什么原因,为什么痰是黄的的，头也痛，流鼻涕还轻微咳嗽,1
1893,感冒后鼻子上火长疮应该怎么做,感冒伴有鼻子上火生疮，要怎么治疗,1
1894,中西药治疗感冒哪个效果好,感冒了吃中药和西药哪个效果好,1
1895,孩子流鼻涕流眼泪，怎么办才好,宝宝淌鼻涕还流眼泪，请问应该怎么办,1
1896,大姨妈期间感冒了能不能打针,来月经期间感冒打针有什么影响吗,1
1897,儿童感冒流鼻涕该咋办呢,十多岁的孩子感冒流鼻涕怎么治疗,1
1898,宝宝感冒发烧的血常规怎么看,宝宝感冒的血常规应该咋看,1
1899,孕妇感冒能不能喝姜汤,孕妇感冒了喝姜汤有用吗,1
1900,哺乳期感冒有什么好的治疗办法,哺乳期感冒该怎么办效果最好,1
1901,感冒了呕吐算肠胃性感冒吗,感冒期间呕吐难受是不是肠胃性感冒,1
1902,如何确认自己是感冒不是,如何确认自己是感冒了,1
1903,11个月大孩子老是流鼻涕怎么治,宝宝11个月了，老是流鼻涕有什么办法,1
1904,婴儿感冒流鼻涕的有什么方法,婴儿感冒流鼻涕的怎么治,1
1905,2周岁小孩不爱吃饭，经常感冒有怎么办法,2周岁宝宝不喜欢吃饭，经常感冒需要怎么办,1
1906,孩子细菌性感冒能吃什么药,孩子细菌性感冒吃什么药,1
1907,心脑供血不足要怎么办,心脑供血不足要有什么方法,1
1908,小孩胃肠型感冒需要吃什么药,小孩胃肠型感冒可以吃什么药,1
1909,婴儿吃感冒药拉肚子怎么治？,婴儿吃感冒药拉肚子采取什么办法？,1
1910,怀孕初期能有感冒症状吗,怀孕初期有感冒症状吗,1
1911,小孩经常感冒应该怎么治,小孩经常感冒有什么办法,1
1912,流鼻涕鼻塞是感冒了吗？怎么办,流鼻涕鼻塞有什么办法？是不是感冒了？,1
1913,儿童感冒需要注意什么？,儿童感冒应该注意哪些方面？,1
1914,"怀孕初期吃了感冒药,孩子能不能要吗","怀孕初期吃了感冒药,孩子不能要吗",1
1915,儿童感冒流鼻涕咳嗽可以吃什么药,小孩感冒流鼻涕咳嗽需要吃什么药,1
1916,排卵期感冒了吃药了可以要孩子吗?,排卵期感冒了吃药了不能要孩子吗?,1
1917,经期喝感冒药会不会影响下次例假,经期喝感冒药能影响下次大姨妈来吗,1
1918,感冒好了后鼻孔里都是黄浓鼻涕是咋回事,感冒好了后鼻孔里都是黄浓鼻涕是什么原因,1
1919,今年冬天经常感冒有什么办法呢,今年冬天经常感冒咋回事呢,1
1920,鼻子不透气流鼻涕，但头不疼该怎样治疗,鼻子呼气不畅，流鼻涕但不头痛有什么方法,1
1921,肠胃性感冒的发病症状都有什么,肠胃性感冒的症状特征有哪些,1
1922,三个月宝宝鼻子呼呼响没看到鼻涕是什么原因,三个月宝宝鼻子呼呼响没看到鼻涕是为什么,1
1923,感冒头痛全身酸痛眼睛迷糊是什么原因,感冒头痛全身酸痛眼睛迷糊是为什么,1
1924,感冒流鼻涕头疼发热全身出虚汗是什么原因,感冒流鼻涕头疼发热全身出虚汗是为什么,1
1925,宝宝老流鼻涕该怎么治疗,宝宝老流鼻涕是什么引起的,1
1926,感冒了给孩子喂奶可以吗,感冒了给孩子喂奶有什么影响吗,1
1927,擤鼻涕的时候总是感觉耳朵里面出气怎么回事,擤鼻涕的时候感觉耳朵里面出气似的是什么原因,1
1928,怀孕期间感冒了怎么办才好,怀孕期间感冒了有什么护理小妙招吗,1
1929,之前感冒了几天一直没好怎么回事,感冒好几天都没好为什么,1
1930,早产儿现在刚一个月感冒了该怎么治疗啊？,早产儿现在刚一个月感冒了如何是好？,1
1931,感冒鼻子不通不吃药可以好吗？,鼻子不通不吃药这样感冒能好吗？,1
1932,请问中耳炎会使上呼吸道感染吗?,请问中耳炎会不会使上呼吸道感染？,1
1933,孕妇与养猫的人接触会感染弓形虫吗？,孕妇间接接触猫会不会感染弓形虫？,1
1934,阿莫西林胶囊是抗生素药吗？,阿莫西林胶囊是不是抗生素？,1
1935,阿莫西林胶囊吃了7粒有什么后果？,阿莫西林胶囊吃了7粒会导致什么结果？,1
1936,感冒流鼻涕打喷嚏,"今天早上感冒了,一直打喷嚏,流鼻涕",1
1937,阿莫西林胶囊用法用量？,阿莫西林胶囊的一般用量是多少,1
1938,上呼吸道感染发烧38度怎么治疗?,上呼吸道感染发烧38度咋办,1
1939,上呼吸道感染半个月了，一直咳嗽,上呼吸道感染:咳嗽有半个月了,1
1940,请问婴儿上呼吸道感染是怎么造成的？,婴儿上呼吸道感染是什么导致的？,1
1941,请问婴儿上呼吸道感染是怎么造成的？,什么原因导致婴幼儿上呼吸道感染,1
1942,婴儿上呼吸道感染是什么导致的？,什么原因导致婴幼儿上呼吸道感染,1
1943,婴儿上呼吸道感染是什么导致的？,婴幼儿为什么会得上呼吸道感染,1
1944,什么原因导致婴幼儿上呼吸道感染,婴幼儿为什么会得上呼吸道感染,1
1945,什么原因导致婴幼儿上呼吸道感染,什么原因会引起婴幼儿上呼吸道感染,1
1946,婴幼儿为什么会得上呼吸道感染,什么原因会引起婴幼儿上呼吸道感染,1
1947,婴幼儿为什么会得上呼吸道感染,婴幼儿免疫力下降是不是会引起上呼吸道感染,1
1948,什么原因会引起婴幼儿上呼吸道感染,婴幼儿免疫力下降是不是会引起上呼吸道感染,1
1949,30周孕妇上呼吸道感染怎么治疗？,30周孕妇上呼吸道感染如何治疗？,1
1950,百利(阿莫西林胶囊)的注意事项有什么呢？,百利阿莫西林胶囊有哪些注意事项呢？,1
1951,阿莫西林胶囊吃了20粒会有什么样后果,阿莫西林胶囊吃了20粒会导致什么样后果,1
1952,小儿上呼吸道感染的病因是什么？,小儿上呼吸道感染是什么原因引起的？,1
1953,小儿上呼吸道感染的病因是什么？,小儿上呼吸道感染有哪些原因？,1
1954,小儿上呼吸道感染是什么原因引起的？,小儿上呼吸道感染有哪些原因？,1
1955,小儿上呼吸道感染是什么原因引起的？,有哪些原因导致小儿上呼吸道感染？,1
1956,小儿上呼吸道感染有哪些原因？,有哪些原因导致小儿上呼吸道感染？,1
1957,急性咽喉炎上呼吸道感染几天能好呢,急性咽喉炎上呼吸道感染多久能痊愈呢？,1
1958,头孢克肟能医治上呼吸道感染吗？,头孢克肟能否医治上呼吸道感染,1
1959,上呼吸道感染主要引起的原因 ?,引起上呼吸道感染的原因是什么？,1
1960,上呼吸道感染主要引起的原因 ?,上呼吸道感染是什么原因造成的,1
1961,引起上呼吸道感染的原因是什么？,上呼吸道感染是什么原因造成的,1
1962,由上呼吸道感染引起的病毒性感冒,上呼吸道感染导致病毒性感冒,1
1963,阿莫西林胶囊适应于哪些症状？,阿莫西林胶囊适用病症,1
1964,克拉霉素分散片吃多了要怎么处理?,克拉霉素分散片吃多了要怎么办？,1
1965,大腿根筋痛是什么原因,大腿根部筋疼痛是什么原因？,1
1966,请问月经期间可以服用克拉霉素缓释片吗？,请问月经期间可以吃克拉霉素缓释片吗？,1
1967,服用阿莫西林胶囊需要注意什么,服用阿莫西林胶囊要注意哪些事项,1
1968,孕妇怀孕三个月可以服用阿莫西林胶囊吗,孕妇怀孕三个月能不能吃阿莫西林胶囊,1
1969,八个月婴儿发烧39度怎么办,8个月小孩发烧39度怎么办,1
1970,上呼吸道经常发炎怎么办？,经常出现上呼吸道炎症，怎么办？,1
1971,如何区别鼻炎和上呼吸道感染?,怎么辨别鼻炎和上呼吸道感染?,1
1972,盆腔炎有什么样的临床表现症状呢？,想问问盆腔炎的临床症状表现是什么，求解,1
1973,上呼吸道总是反复感染什么原因,上呼吸道反复感染原因？,1
1974,新生儿上呼吸道感染症状有哪些,婴儿上呼吸道感染症状表现是什么,1
1975,宝宝上呼吸道感染反复发烧怎么治？,宝宝上呼吸道感染反复发烧该怎样进行治疗,1
1976,"上呼吸道感染吃什么药,能不吃吗","上呼吸道感染可以吃什么药,能不吃吗",1
1977,小儿上呼吸道感染吃什么药?,宝宝上呼吸道感染吃那种药?,1
1978,阿莫西林胶囊能用来治疗伤口吗,可以用阿莫西林胶囊治疗伤口吗,1
1979,宝宝反复上呼吸道感染怎么处理，是免疫低,宝宝反复上呼吸道感染怎么治疗，是免疫低,1
1980,上呼吸道感染和下呼吸道感染的区别,上呼吸道和下呼吸道感染有什么不同吗,1
1981,上呼吸道感染的治疗方法有哪些,上呼吸道感染有什么办法治疗？,1
1982,上呼吸道感染和感冒的区别是什么？,上呼吸道感染和感冒有什么区别？,1
1983,上呼吸道感染低烧反复发作怎么办,上呼吸道感染低烧反复发作怎么处理,1
1984,想要请教一下阿莫西林胶囊可以治疗什么病症的啊,阿莫西林胶囊是治什么病的药,1
1985,上呼吸道感染能吃罗红霉素吗？,上呼吸道感染可不可以吃罗红霉素？,1
1986,上呼吸道感染能吃罗红霉素吗？,上呼吸道感染吃罗红霉素有效果吗,1
1987,上呼吸道感染可不可以吃罗红霉素？,上呼吸道感染吃罗红霉素有效果吗,1
1988,上呼吸道感染可不可以吃罗红霉素？,上呼吸道感染需要吃罗红霉素吗？,1
1989,上呼吸道感染吃罗红霉素有效果吗,上呼吸道感染需要吃罗红霉素吗？,1
1990,银黄颗粒可以治疗上呼吸道感染吗,银黄颗粒能治疗上呼吸道感染吗,1
1991,2岁宝宝上呼吸道感染反复发烧怎么办,宝宝2岁上呼吸道感染反复发烧该怎么治疗,1
1992,阿莫西林胶囊会对人产生危害的吗？,阿莫西林胶囊会损害人的健康吗？,1
1993,上呼吸道感染咳嗽吃什么药,上呼吸道感染咳嗽厉害吃哪种药,1
1994,怀孕十一周每天早上感觉肚子有点痛是正常的吗？,怀孕十一周每天早上肚子有点痛正常吗？,1
1995,青霉素过敏的人可以吃阿莫西林胶囊吗,青霉素过敏的人吃阿莫西林胶囊行吗,1
1996,发烧，咽痛，有痰咳嗽上呼吸道感染怎么办,发烧，咽痛，有痰咳嗽上呼吸道感染怎么治疗,1
1997,鼻息肉会有什么的危害？,出现了鼻息肉会有什么危害,1
1998,鼻息肉会有什么的危害？,鼻息肉的危害是什么,1
1999,出现了鼻息肉会有什么危害,鼻息肉的危害是什么,1
2000,出现了鼻息肉会有什么危害,鼻息肉都有什么危害,1
2001,鼻息肉的危害是什么,鼻息肉都有什么危害,1
2002,上呼吸道感染，是不是会传给家里人？,如果上呼吸道感染，会传给家里人吗？,1
2003,4岁上呼吸道感染低烧不退有什么办法,4岁上呼吸道感染低烧不退需要怎么做,1
2004,孩子感冒发烧输水未见好转怎么办,孩子感冒发烧，输液好几天了，不见好转需要怎么办,1
2005,拉肚子能吃阿莫西林胶囊吗,阿莫西林胶囊可以治疗拉肚子吗,1
2006,细菌性上呼吸道感染可以吃抗病毒口服液吗,抗病毒口服液能治疗细菌性上呼道感染吗,1
